,description_id,listing_id,tag
2375,6958,469,Linux
2376,6962,469,Python
2377,6965,469,Git
2378,6968,469,Linux
2379,6969,469,Testing
2380,6974,469,Excel
2381,7009,471,Excel
2382,7010,471,Excel
2383,7035,473,Django
2384,7035,473,Java
2385,7035,473,Javascript
2386,7035,473,Python
2387,7036,473,Docker
2388,7038,473,Redshift
2389,7038,473,SQL
2390,7045,473,SQL
2391,7046,473,Python
2392,7047,473,Python
2393,7047,473,Scikit-learn
2394,7048,473,Python
2395,7048,473,SQL
2396,7049,473,Redshift
2397,7050,473,Tableau
2398,7064,473,Git
2399,7065,474,ETL
2400,7070,474,ETL
2401,7073,475,AWS
2402,7073,475,Azure
2403,7076,475,Docker
2404,7076,475,Kubernetes
2405,7078,475,Python
2406,7079,475,Python
2407,7090,478,Java
2408,7090,478,Python
2409,7090,478,Scala
2410,7091,478,Hive
2411,7091,478,SQL
2412,7091,478,Spark
2413,7092,478,Excel
2414,7096,478,Java
2415,7096,478,Python
2416,7096,478,Scala
2417,7097,478,Hive
2418,7097,478,SQL
2419,7097,478,Spark
2420,7106,479,Flask
2421,7107,479,Python
2422,7109,479,Linux
2423,7110,479,Docker
2424,7111,479,PyTorch
2425,7119,479,Python
2426,7124,481,Perl
2427,7145,482,Excel
2428,7163,483,Python
2429,7197,485,Google Cloud
2430,7198,485,Google Cloud
2431,7200,485,Hadoop
2432,7200,485,Hive
2433,7200,485,OOP
2434,7200,485,Pig
2435,7200,485,Spark
2436,7201,485,Hive
2437,7201,485,Redshift
2438,7201,485,SQL
2439,7204,485,Data Pipeline
2440,7204,485,ETL
2441,7206,485,Java
2442,7206,485,Python
2443,7206,485,Scala
2444,7207,485,BigQuery
2445,7207,485,GCP
2446,7209,485,Spark
2447,7219,486,Testing
2448,7234,487,Git
2449,7236,487,Testing
2450,7239,487,Testing
2451,7264,488,Testing
2452,7279,489,Git
2453,7281,489,Testing
2454,7284,489,Testing
2455,7307,490,Java
2456,7307,490,Python
2457,7308,490,Linux
2458,7310,490,Java
2459,7310,490,Python
2460,7319,491,SQL
2461,7325,491,Azure
2462,7325,491,Google Cloud
2463,7341,494,SAS
2464,7343,494,Excel
2465,7346,494,C#
2466,7376,497,Java
2467,7376,497,Javascript
2468,7381,497,Testing
2469,7387,499,ETL
2470,7390,499,Linux
2471,7391,499,Java
2472,7391,499,Perl
2473,7391,499,Python
2474,7392,499,SQL
2475,7396,499,Hadoop
2476,7396,499,Hive
2477,7396,499,OOP
2478,7396,499,Tableau
2479,7409,500,MongoDB
2480,7436,502,Linux
2481,7442,502,Excel
2482,7454,503,SQL
2483,7455,503,Redshift
2484,7456,503,Tableau
2485,7504,505,AWS
2486,7504,505,EMR
2487,7506,505,Linux
2488,7506,505,Shell
2489,7507,505,Spark
2490,7508,505,Pyspark
2491,7508,505,Python
2492,7508,505,Spark
2493,7510,505,Docker
2494,7528,506,Linux
2495,7532,507,Data Pipeline
2496,7537,507,Data Pipeline
2497,7542,507,Data Pipeline
2498,7542,507,SQL
2499,7559,508,Git
2500,7569,509,Java
2501,7569,509,Javascript
2502,7569,509,NoSQL
2503,7569,509,Python
2504,7569,509,SQL
2505,7571,509,ETL
2506,7572,509,Java
2507,7572,509,Javascript
2508,7573,509,AWS
2509,7574,509,Git
2510,7578,509,Testing
2511,7606,511,Testing
2512,7611,511,Object Oriented
2513,7617,511,Docker
2514,7617,511,Kubernetes
2515,7621,513,AWS
2516,7621,513,EMR
2517,7622,513,Hbase
2518,7624,513,AWS
2519,7628,515,AWS
2520,7629,515,Git
2521,7636,515,Testing
2522,7637,516,ETL
2523,7637,516,Java
2524,7639,516,AWS
2525,7640,516,Hbase
2526,7640,516,NoSQL
2527,7640,516,SQL
2528,7641,516,AWS
2529,7647,516,Hive
2530,7647,516,Scala
2531,7647,516,Spark
2532,7648,516,Hadoop
2533,7648,516,OOP
2534,7650,516,ETL
2535,7651,516,NoSQL
2536,7651,516,SQL
2537,7652,516,Docker
2538,7652,516,Git
2539,7652,516,Kubernetes
2540,7656,516,AWS
2541,7662,517,Git
2542,7682,519,Testing
2543,7701,521,Java
2544,7706,521,Linux
2545,7710,521,AWS
2546,7711,521,Testing
2547,7719,522,Data Pipeline
2548,7719,522,Java
2549,7719,522,Python
2550,7720,522,Airflow
2551,7720,522,ETL
2552,7722,522,Airflow
2553,7722,522,Java
2554,7722,522,Python
2555,7728,523,C#
2556,7728,523,SQL
2557,7730,523,AWS
2558,7730,523,Azure
2559,7734,524,Testing
2560,7746,524,Excel
2561,7747,524,Excel
2562,7755,525,Git
2563,7759,525,OOP
2564,7776,526,Excel
2565,7797,527,Excel
2566,7813,529,Java
2567,7813,529,Javascript
2568,7827,530,Git
2569,7829,530,Scala
2570,7830,530,Testing
2571,7836,530,AWS
2572,7836,530,Redshift
2573,7837,530,ETL
2574,7837,530,SQL
2575,7838,530,SQL
2576,7839,530,Data Lake
2577,7841,530,EMR
2578,7841,530,Hadoop
2579,7841,530,Hive
2580,7841,530,OOP
2581,7841,530,Spark
2582,7842,530,Spark
2583,7847,530,Java
2584,7847,530,Python
2585,7847,530,Scala
2586,7877,532,C++
2587,7877,532,Java
2588,7880,532,OOP
2589,7896,533,Excel
2590,7911,533,Excel
2591,7913,533,Excel
2592,7932,535,Python
2593,7932,535, R 
2594,7933,535,NumPy
2595,7933,535,Pandas
2596,7933,535,Python
2597,7933,535, R 
2598,7934,535,Hadoop
2599,7934,535,Java
2600,7934,535,OOP
2601,7934,535,Python
2602,7934,535,Scala
2603,7934,535,Spark
2604,7937,535,Keras
2605,7938,535,Hadoop
2606,7938,535,OOP
2607,7938,535,Spark
2608,7939,535,NoSQL
2609,7939,535,SQL
2610,7940,535,Airflow
2611,7940,535,Data Pipeline
2612,7941,535,C#
2613,7941,535,Java
2614,7941,535,Python
2615,7941,535,Scala
2616,7942,535,AWS
2617,7942,535,EMR
2618,7942,535,Redshift
2619,7945,536,Testing
2620,7952,536,Excel
2621,7957,536,Excel
2622,7964,536,Python
2623,7974,537,Testing
2624,7977,537,Testing
2625,7978,537,SQL
2626,7979,537,Testing
2627,7980,537,Testing
2628,7981,537,Java
2629,7981,537,Javascript
2630,7981,537,Python
2631,7982,537,Linux
2632,7986,537,Testing
2633,7988,537,Java
2634,7988,537,Javascript
2635,7990,537,Testing
2636,7998,538,ETL
2637,7999,538,AWS
2638,7999,538,Azure
2639,8000,538,NoSQL
2640,8000,538,SQL
2641,8003,538,ETL
2642,8004,538,Cassandra
2643,8004,538,Hbase
2644,8004,538,MongoDB
2645,8004,538,NoSQL
2646,8004,538,SQL
2647,8006,538,Hive
2648,8012,539,Testing
2649,8014,539,Linux
2650,8015,539,C++
2651,8015,539,Java
2652,8015,539,Javascript
2653,8015,539,Python
2654,8018,539,AWS
2655,8018,539,Docker
2656,8018,539,GCP
2657,8018,539,Git
2658,8034,543,Testing
2659,8068,544,NumPy
2660,8068,544,Python
2661,8068,544,Scikit-learn
2662,8069,544,Keras
2663,8069,544,PyTorch
2664,8072,544,Excel
2665,8073,544,Excel
2666,8080,545,ETL
2667,8081,545,AWS
2668,8081,545,MySQL
2669,8081,545,SQL
2670,8084,545,Java
2671,8084,545,Python
2672,8085,545,AWS
2673,8086,545,Data Pipeline
2674,8101,546,C++
2675,8101,546,Python
2676,8103,546,Matlab
2677,8110,546,Git
2678,8111,547,Data Lake
2679,8114,547,ETL
2680,8117,547,Excel
2681,8117,547,Python
2682,8118,547,Excel
2683,8118,547,SQL
2684,8121,547,AWS
2685,8122,547,SQL
2686,8123,547,ETL
2687,8124,547,D3
2688,8124,547,Tableau
2689,8129,547,Hadoop
2690,8129,547,OOP
2691,8129,547,Spark
2692,8131,547,Airflow
2693,8131,547,ETL
2694,8138,549,Testing
2695,8172,550,NumPy
2696,8172,550,Python
2697,8172,550,Scikit-learn
2698,8173,550,Keras
2699,8173,550,PyTorch
2700,8176,550,Excel
2701,8177,550,Excel
2702,8184,551,ETL
2703,8185,551,AWS
2704,8185,551,MySQL
2705,8185,551,SQL
2706,8188,551,Java
2707,8188,551,Python
2708,8189,551,AWS
2709,8190,551,Data Pipeline
2710,8205,552,C++
2711,8205,552,Python
2712,8207,552,Matlab
2713,8214,552,Git
2714,8215,553,Data Lake
2715,8218,553,ETL
2716,8221,553,Excel
2717,8221,553,Python
2718,8222,553,Excel
2719,8222,553,SQL
2720,8225,553,AWS
2721,8226,553,SQL
2722,8227,553,ETL
2723,8228,553,D3
2724,8228,553,Tableau
2725,8233,553,Hadoop
2726,8233,553,OOP
2727,8233,553,Spark
2728,8235,553,Airflow
2729,8235,553,ETL
2730,8240,554,Excel
2731,8242,554,Java
2732,8242,554,Perl
2733,8242,554,Python
2734,8242,554,Scala
2735,8243,554,Hive
2736,8243,554,Pig
2737,8243,554,SQL
2738,8244,554,Testing
2739,8246,554,Keras
2740,8246,554,PyTorch
2741,8247,554,D3
2742,8263,557,Scala
2743,8266,557,C++
2744,8266,557,Excel
2745,8266,557,Python
2746,8284,558,Excel
2747,8288,558,ETL
2748,8289,558,Hadoop
2749,8289,558,Hive
2750,8289,558,OOP
2751,8289,558,Spark
2752,8290,558,C#
2753,8290,558,Java
2754,8290,558,Python
2755,8291,558,MongoDB
2756,8294,558,MySQL
2757,8294,558,SQL
2758,8295,558,ETL
2759,8296,558,Tableau
2760,8306,559,Python
2761,8307,559,Perl
2762,8307,559,Python
2763,8308,559,SQL
2764,8310,559,Excel
2765,8311,560,Scala
2766,8321,560,Java
2767,8323,560,Java
2768,8324,560,Java
2769,8324,560,Javascript
2770,8324,560,Testing
2771,8325,560,Linux
2772,8328,560,Google Cloud
2773,8331,561,Testing
2774,8343,563,Kubernetes
2775,8347,563,Testing
2776,8349,563,C++
2777,8352,564,Hive
2778,8358,564,Excel
2779,8381,566,Python
2780,8392,566,Git
2781,8412,567,Excel
2782,8416,567,C++
2783,8427,568,Data Pipeline
2784,8431,568,Scala
2785,8434,568,C++
2786,8434,568,Java
2787,8434,568,Object Oriented
2788,8434,568,Python
2789,8436,568,Excel
2790,8436,568,Testing
2791,8440,568,C++
2792,8440,568,Python
2793,8452,569,Testing
2794,8454,569,Testing
2795,8458,569,Hive
2796,8461,569,Testing
2797,8475,571,Linux
2798,8476,571,C++
2799,8480,571,Excel
2800,8481,571,Excel
2801,8504,573,Excel
2802,8505,573,AWS
2803,8506,573,AWS
2804,8509,573,Excel
2805,8536,576,Django
2806,8536,576,Python
2807,8537,576,SQL
2808,8538,576,AWS
2809,8543,576,Cassandra
2810,8543,576,NoSQL
2811,8543,576,SQL
2812,8544,576,Django
2813,8558,577,Excel
2814,8565,577,Testing
2815,8600,578,Excel
2816,8630,580,Django
2817,8630,580,Python
2818,8631,580,SQL
2819,8632,580,AWS
2820,8637,580,Cassandra
2821,8637,580,NoSQL
2822,8637,580,SQL
2823,8638,580,Django
2824,8652,581,Excel
2825,8659,581,Testing
2826,8679,582,Keras
2827,8679,582,PyTorch
2828,8679,582,Python
2829,8687,583,Excel
2830,8687,583,Java
2831,8687,583,Python
2832,8688,583,Hbase
2833,8688,583,Spark
2834,8690,583,Linux
2835,8691,583,Excel
2836,8699,584,Testing
2837,8706,585, R 
2838,8724,585, R 
2839,8744,586,Scala
2840,8745,586,Scala
2841,8750,586,Data Pipeline
2842,8750,586,ETL
2843,8752,586,Redshift
2844,8756,586,SQL
2845,8757,586,AWS
2846,8757,586,Google Cloud
2847,8759,586,test driven
2848,8761,586,Linux
2849,8765,587,ETL
2850,8771,587,Azure
2851,8771,587,Databricks
2852,8794,588,Excel
2853,8800,589,Git
2854,8801,589,Git
2855,8802,589,Java
2856,8802,589,Javascript
2857,8827,590,Testing
2858,8840,590,Excel
2859,8842,590,Excel
2860,8849,590,Excel
2861,8856,590,OOP
2862,8867,591,C++
2863,8867,591,Excel
2864,8882,593,SQL
2865,8883,593,Redshift
2866,8884,593,Tableau
2867,8918,594,AWS
2868,8918,594,EMR
2869,8920,594,Linux
2870,8920,594,Shell
2871,8921,594,Spark
2872,8922,594,Pyspark
2873,8922,594,Python
2874,8922,594,Spark
2875,8924,594,Docker
2876,8942,595,Linux
2877,8946,596,Data Pipeline
2878,8951,596,Data Pipeline
2879,8956,596,Data Pipeline
2880,8956,596,SQL
2881,8973,597,Git
2882,8988,598,Excel
2883,9008,598,OOP
2884,9015,599,Java
2885,9015,599,Javascript
2886,9015,599,NoSQL
2887,9015,599,Python
2888,9015,599,SQL
2889,9017,599,ETL
2890,9018,599,Java
2891,9018,599,Javascript
2892,9019,599,AWS
2893,9020,599,Git
2894,9024,599,Testing
2895,9052,601,Testing
2896,9057,601,Object Oriented
2897,9063,601,Docker
2898,9063,601,Kubernetes
2899,9067,603,AWS
2900,9067,603,EMR
2901,9068,603,Hbase
2902,9070,603,AWS
2903,9074,605,AWS
2904,9075,605,Git
2905,9082,605,Testing
2906,9083,606,ETL
2907,9083,606,Java
2908,9085,606,AWS
2909,9086,606,Hbase
2910,9086,606,NoSQL
2911,9086,606,SQL
2912,9087,606,AWS
2913,9093,606,Hive
2914,9093,606,Scala
2915,9093,606,Spark
2916,9094,606,Hadoop
2917,9094,606,OOP
2918,9096,606,ETL
2919,9097,606,NoSQL
2920,9097,606,SQL
2921,9098,606,Docker
2922,9098,606,Git
2923,9098,606,Kubernetes
2924,9102,606,AWS
2925,9108,607,Git
2926,9117,608,C++
2927,9121,608,C++
2928,9122,608,C++
2929,9167,612,Python
2930,9168,612,Scala
2931,9172,612,Python
2932,9199,614,C++
2933,9199,614,Java
2934,9212,616,Git
2935,9221,616,Hadoop
2936,9221,616,MySQL
2937,9221,616,OOP
2938,9221,616,SQL
2939,9235,618,Scala
2940,9240,618,C#
2941,9240,618,C++
2942,9240,618,Python
2943,9249,619,ETL
2944,9255,619,Hadoop
2945,9255,619,Hive
2946,9255,619,OOP
2947,9255,619,Spark
2948,9257,619,C#
2949,9257,619,Python
2950,9257,619,SQL
2951,9272,620,Testing
2952,9281,620,Testing
2953,9287,620,Excel
2954,9291,621,AWS
2955,9292,621,AWS
2956,9293,621,AWS
2957,9295,621,AWS
2958,9298,621,AWS
2959,9320,624,C++
2960,9320,624,Java
2961,9320,624,Javascript
2962,9320,624,Python
2963,9331,625,Data Pipeline
2964,9332,625,Python
2965,9333,625,AWS
2966,9335,625,Django
2967,9335,625,Flask
2968,9339,626,Linux
2969,9340,626,Python
2970,9341,626,MongoDB
2971,9341,626,MySQL
2972,9341,626,NoSQL
2973,9341,626,SQL
2974,9341,626,postgresql
2975,9343,626,Linux
2976,9344,626,Python
2977,9345,626,MongoDB
2978,9345,626,MySQL
2979,9345,626,NoSQL
2980,9345,626,SQL
2981,9345,626,postgresql
2982,9349,627,Tableau
2983,9361,628,Excel
2984,9383,629,Excel
2985,9384,629,C++
2986,9390,630,Data Pipeline
2987,9390,630,ETL
2988,9390,630,Hive
2989,9390,630,Python
2990,9396,631,C++
2991,9408,632,Spark
2992,9417,632,Excel
2993,9419,632,Excel
2994,9434,633,Hadoop
2995,9434,633,OOP
2996,9435,633,Testing
2997,9438,634,Testing
2998,9439,634,Perl
2999,9440,634,Perl
3000,9441,634,Perl
3001,9448,634,C++
3002,9448,634,Java
3003,9448,634,Python
3004,9449,635,Testing
3005,9453,635,Testing
3006,9455,635,Testing
3007,9457,635,SAS
3008,9486,637,C++
3009,9486,637,Python
3010,9511,638,Hadoop
3011,9511,638,OOP
3012,9512,638,Testing
3013,9515,639,Testing
3014,9516,639,Perl
3015,9517,639,Perl
3016,9518,639,Perl
3017,9525,639,C++
3018,9525,639,Java
3019,9525,639,Python
3020,9526,640,Testing
3021,9530,640,Testing
3022,9532,640,Testing
3023,9534,640,SAS
3024,9563,642,C++
3025,9563,642,Python
3026,9581,645,Testing
3027,9585,645,C++
3028,9585,645,OOP
3029,9586,645,Excel
3030,9587,645,Python
3031,9596,646,C++
3032,9596,646,Java
3033,9596,646,Python
3034,9616,647,AWS
3035,9637,647,OOP
3036,9641,648,Testing
3037,9643,648,Linux
3038,9644,648,C++
3039,9644,648,Java
3040,9644,648,Javascript
3041,9644,648,Python
3042,9647,648,AWS
3043,9647,648,Docker
3044,9647,648,GCP
3045,9647,648,Git
3046,9655,650,Data Pipeline
3047,9656,650,Scala
3048,9661,650,PyTorch
3049,9661,650,Scikit-learn
3050,9662,650,Git
3051,9662,650,Pyspark
3052,9662,650,Spark
3053,9663,650,AWS
3054,9663,650,Azure
3055,9663,650,Databricks
3056,9664,650,Databricks
3057,9664,650,SQL
3058,9664,650,Spark
3059,9676,651,Hive
3060,9676,651,SQL
3061,9683,651,Excel
3062,9685,652,Linux
3063,9687,652,Linux
3064,9687,652,Shell
3065,9688,653,Linux
3066,9690,653,Linux
3067,9690,653,Shell
3068,9692,654,AWS
3069,9693,654,Python
3070,9693,654, R 
3071,9693,654,SQL
3072,9694,654,Git
3073,9699,656,AWS
3074,9699,656,GCP
3075,9701,656,ETL
3076,9703,656,Python
3077,9704,656,Pandas
3078,9704,656,Python
3079,9704,656,Scikit-learn
3080,9706,656,BigQuery
3081,9706,656,Scala
3082,9706,656,Spark
3083,9707,656,Airflow
3084,9707,656,ETL
3085,9709,656,AWS
3086,9709,656,Azure
3087,9720,657,Scala
3088,9726,657,Azure
3089,9737,658,Testing
3090,9742,658, C 
3091,9742,658,C++
3092,9750,659,Testing
3093,9765,659,AWS
3094,9765,659,Azure
3095,9765,659,GCP
3096,9766,659,Java
3097,9766,659,Javascript
3098,9777,660,C#
3099,9777,660,C++
3100,9777,660,Java
3101,9778,660,Object Oriented
3102,9781,661,C++
3103,9781,661,Java
3104,9784,661,OOP
3105,9787,662,Java
3106,9787,662,Scala
3107,9787,662,Spark
3108,9788,662,Git
3109,9789,662,Python
3110,9790,662,SQL
3111,9793,662,Airflow
3112,9795,662,Java
3113,9818,663,Excel
3114,9819,663,Excel
3115,9832,664,Hadoop
3116,9832,664,OOP
3117,9863,668,Testing
3118,9871,668,Excel
3119,9873,668,Testing
3120,9874,668,Excel
3121,9874,668,Testing
3122,9903,669,Excel
3123,9919,670,Scala
3124,9981,673,OOP
3125,9986,674,D3
3126,9993,675,Hadoop
3127,9993,675,OOP
3128,9993,675,Spark
3129,9999,676,Java
3130,10004,676,Java
3131,10006,676,Java
3132,10006,676,MySQL
3133,10006,676,SQL
3134,10007,676,Linux
3135,10011,676,Python
3136,10011,676, R 
3137,10028,677,Java
3138,10028,677,Javascript
3139,10033,677,Python
3140,10035,678,Excel
3141,10038,678,Excel
3142,10039,678,Java
3143,10041,678,Testing
3144,10044,678,Testing
3145,10049,681,Testing
3146,10051,681,Testing
3147,10055,681,Hive
3148,10058,681,Testing
3149,10077,683,Hadoop
3150,10077,683,OOP
3151,10077,683,Spark
3152,10078,683,Tableau
3153,10079,683,SQL
3154,10080,683,Airflow
3155,10080,683,Data Pipeline
3156,10081,683,AWS
3157,10081,683,EMR
3158,10081,683,Redshift
3159,10082,683,Spark
3160,10083,683,Java
3161,10083,683,Python
3162,10083,683,Scala
3163,10085,683,Hadoop
3164,10085,683,OOP
3165,10085,683,Spark
3166,10087,683,Scala
3167,10088,683,AWS
3168,10088,683,SQL
3169,10089,683,Data Pipeline
3170,10099,684,C++
3171,10099,684,Matlab
3172,10099,684,Python
3173,10100,684,Testing
3174,10102,684,PyTorch
3175,10103,684,C++
3176,10103,684,Python
3177,10109,685,Git
3178,10128,685,Excel
3179,10160,686,ETL
3180,10160,686,Python
3181,10160,686,SQL
3182,10161,686,Azure
3183,10161,686,Testing
3184,10175,687,Testing
3185,10176,687,Testing
3186,10195,688,Azure
3187,10203,688,Python
3188,10204,689,Django
3189,10204,689,Java
3190,10204,689,Javascript
3191,10204,689,Python
3192,10205,689,Docker
3193,10207,689,Redshift
3194,10207,689,SQL
3195,10214,689,SQL
3196,10215,689,Python
3197,10216,689,Python
3198,10216,689,Scikit-learn
3199,10217,689,Python
3200,10217,689,SQL
3201,10218,689,Redshift
3202,10219,689,Tableau
3203,10233,689,Git
3204,10234,690,ETL
3205,10239,690,ETL
3206,10242,691,AWS
3207,10242,691,Azure
3208,10245,691,Docker
3209,10245,691,Kubernetes
3210,10247,691,Python
3211,10248,691,Python
3212,10258,693,Excel
3213,10275,694,Linux
3214,10279,694,Python
3215,10282,694,Git
3216,10285,694,Linux
3217,10286,694,Testing
3218,10291,694,Excel
3219,10323,696,Excel
3220,10324,696,Excel
3221,10325,697,Testing
3222,10338,697, C 
3223,10338,697,Python
3224,10344,698,C#
3225,10344,698,Java
3226,10344,698,SQL
3227,10344,698,Shell
3228,10345,698,Object Oriented
3229,10376,700,Testing
3230,10377,700,SQL
3231,10378,700,Testing
3232,10381,700,Testing
3233,10384,700,Java
3234,10384,700,Javascript
3235,10384,700,Python
3236,10385,700,SQL
3237,10393,700,Testing
3238,10394,700,Testing
3239,10395,700,Testing
3240,10406,702,Testing
3241,10411,702,Excel
3242,10415,702,C++
3243,10415,702,Hive
3244,10415,702,Java
3245,10415,702,Javascript
3246,10415,702,Python
3247,10415,702,SQL
3248,10415,702,Spark
3249,10416,702,Git
3250,10417,702,Hadoop
3251,10417,702,OOP
3252,10418,702,Testing
3253,10425,703,Scala
3254,10445,706,AWS
3255,10446,706,Python
3256,10446,706,SQL
3257,10447,706,AWS
3258,10447,706,Data Pipeline
3259,10448,706,ETL
3260,10449,706,Airflow
3261,10449,706,Data Pipeline
3262,10449,706,Docker
3263,10450,706,C++
3264,10450,706,Java
3265,10450,706,Python
3266,10451,706,Docker
3267,10453,706,SQL
3268,10453,706,postgresql
3269,10456,706,Scala
3270,10459,707,Excel
3271,10459,707,Java
3272,10459,707,Python
3273,10460,707,Hbase
3274,10460,707,Spark
3275,10462,707,Linux
3276,10463,707,Excel
3277,10469,708,Scala
3278,10476,708,Hive
3279,10476,708,SQL
3280,10476,708,Spark
3281,10477,708,Java
3282,10477,708,Python
3283,10477,708,Scala
3284,10502,710,Excel
3285,10503,710,Excel
3286,10509,711,ETL
3287,10511,711,Scala
3288,10513,711,C#
3289,10513,711,Java
3290,10514,711,Matlab
3291,10514,711,Python
3292,10514,711,SAS
3293,10515,711,SQL
3294,10515,711,postgresql
3295,10516,711,Git
3296,10518,711,Excel
3297,10529,713,Excel
3298,10544,714,Java
3299,10544,714,Javascript
3300,10544,714,MongoDB
3301,10544,714,NoSQL
3302,10544,714,NumPy
3303,10544,714,Pandas
3304,10544,714,Python
3305,10544,714,SQL
3306,10550,714,NumPy
3307,10550,714,Pandas
3308,10550,714,Python
3309,10551,714,SQL
3310,10552,714,Python
3311,10553,714,Tableau
3312,10638,721,NumPy
3313,10638,721,Pandas
3314,10638,721,SQL
3315,10638,721,Scikit-learn
3316,10639,721,Python
3317,10652,722,Excel
3318,10662,723,Scala
3319,10663,723,Testing
3320,10664,723,Testing
3321,10666,723, C 
3322,10666,723,C#
3323,10666,723,C++
3324,10666,723,Java
3325,10677,724,SQL
3326,10682,724,Excel
3327,10697,724,SQL
3328,10698,724,Excel
3329,10710,725,AWS
3330,10710,725,Django
3331,10710,725,Flask
3332,10710,725,Java
3333,10710,725,Javascript
3334,10710,725,Python
3335,10715,725,Excel
3336,10720,725,Java
3337,10720,725,Python
3338,10721,725,NoSQL
3339,10721,725,SQL
3340,10725,725,Matlab
3341,10725,725,SAS
3342,10751,727,C++
3343,10751,727,Java
3344,10751,727,Python
3345,10763,728,Excel
3346,10768,728,Excel
3347,10784,729,Perl
3348,10784,729,Python
3349,10786,729,Git
3350,10793,730,AWS
3351,10793,730,Django
3352,10793,730,Flask
3353,10793,730,Java
3354,10793,730,Javascript
3355,10793,730,Python
3356,10798,730,Excel
3357,10803,730,Java
3358,10803,730,Python
3359,10804,730,NoSQL
3360,10804,730,SQL
3361,10808,730,Matlab
3362,10808,730,SAS
3363,10834,732,C++
3364,10834,732,Java
3365,10834,732,Python
3366,10846,733,Excel
3367,10851,733,Excel
3368,10867,734,Perl
3369,10867,734,Python
3370,10869,734,Git
3371,10877,735,Keras
3372,10880,735,SQL
3373,10882,735,Testing
3374,10883,735,Excel
3375,10885,735,Java
3376,10885,735,Linux
3377,10886,735,Perl
3378,10886,735,Spark
3379,10891,736,C++
3380,10891,736,Python
3381,10904,737,C#
3382,10904,737,Java
3383,10904,737,Javascript
3384,10914,737,C#
3385,10914,737,Java
3386,10914,737,Javascript
3387,10914,737,Python
3388,10915,737,Object Oriented
3389,10917,737,Excel
3390,10918,737,SQL
3391,10921,737,SQL
3392,10924,737,SQL
3393,10932,738,Data Lake
3394,10932,738,ETL
3395,10932,738,Scala
3396,10939,738,Hadoop
3397,10939,738,Hive
3398,10939,738,OOP
3399,10939,738,SQL
3400,10939,738,Spark
3401,10940,738,Excel
3402,10947,739,Python
3403,10953,739,Git
3404,10953,739,Linux
3405,10953,739,Python
3406,10955,739,Linux
3407,10959,739,AWS
3408,10959,739,Docker
3409,10959,739,Kubernetes
3410,10960,739,Cassandra
3411,10960,739,NoSQL
3412,10960,739,SQL
3413,10960,739,postgresql
3414,10962,739,Git
3415,10983,740,Linux
3416,10984,740,Object Oriented
3417,10986,740,Shell
3418,10987,740,MySQL
3419,10987,740,SQL
3420,10989,740,Excel
3421,10991,740,Java
3422,10991,740,Object Oriented
3423,10992,740,Java
3424,10992,740,Javascript
3425,10992,740,Perl
3426,10993,740,MySQL
3427,10993,740,SQL
3428,11003,741,Scala
3429,11009,741,Excel
3430,11016,742,ETL
3431,11016,742,Java
3432,11016,742,Javascript
3433,11016,742,Linux
3434,11016,742,Python
3435,11016,742,SQL
3436,11016,742,Shell
3437,11016,742,postgresql
3438,11017,742,EMR
3439,11018,742,ETL
3440,11019,742,SQL
3441,11020,742,Testing
3442,11023,742,SQL
3443,11025,742,Java
3444,11025,742,Javascript
3445,11025,742,Linux
3446,11025,742,Python
3447,11025,742,SQL
3448,11025,742,Shell
3449,11030,742,ETL
3450,11033,742,EMR
3451,11041,743,C#
3452,11045,743,AWS
3453,11045,743,Docker
3454,11045,743,Kubernetes
3455,11079,745,Matlab
3456,11079,745,Python
3457,11079,745, R 
3458,11104,748,Java
3459,11104,748,Perl
3460,11104,748,SQL
3461,11104,748,Shell
3462,11116,748,AWS
3463,11120,748,Linux
3464,11121,748,Python
3465,11122,748,Pandas
3466,11122,748,Spark
3467,11123,748,Flask
3468,11124,748,Java
3469,11124,748,Javascript
3470,11125,748,D3
3471,11127,748,AWS
3472,11127,748,EMR
3473,11127,748,Redshift
3474,11129,748,Testing
3475,11131,748,Excel
3476,11186,751,Excel
3477,11187,751,Excel
3478,11192,752,SQL
3479,11195,752,C#
3480,11195,752,Java
3481,11196,752,Java
3482,11196,752,Javascript
3483,11197,752,MySQL
3484,11197,752,SQL
3485,11199,752,Linux
3486,11200,752,Testing
3487,11201,752,Excel
3488,11204,753,C++
3489,11204,753,Java
3490,11204,753,Python
3491,11207,753,Testing
3492,11208,753,Testing
3493,11211,753,Testing
3494,11212,753,C++
3495,11212,753,Java
3496,11212,753,Linux
3497,11212,753,Python
3498,11213,753,Linux
3499,11213,753,Shell
3500,11222,753,Linux
3501,11222,753,Testing
3502,11248,754,Excel
3503,11250,756,Testing
3504,11256,756,Java
3505,11256,756,SQL
3506,11259,756,Linux
3507,11272,757,ETL
3508,11272,757,SQL
3509,11273,757,SQL
3510,11285,757,Tableau
3511,11287,757,Redshift
3512,11294,758,Git
3513,11301,758,Excel
3514,11302,758,Java
3515,11302,758,Scala
3516,11306,758,AWS
3517,11309,758,Git
3518,11311,758,Java
3519,11312,758,AWS
3520,11313,758,Kubernetes
3521,11328,760,Excel
3522,11361,763,Excel
3523,11363,764,C#
3524,11363,764,Python
3525,11364,764,Testing
3526,11367,764,Scala
3527,11379,764,Excel
3528,11389,766,Java
3529,11399,766,Java
3530,11400,766,MySQL
3531,11400,766,SQL
